order_id,order_date,quantity,category,status
101909,2024-05-05,2,Розы,completed
101910,2024-05-05,1,Тюльпаны,completed
101911,2024-05-05,1,Композиции,cancelled
101912,2024-05-05,1,Пионы,completed
101913,2024-05-06,1,Хризантемы,completed
101914,2024-05-06,1,Композиции,completed
101915,2024-05-06,1,Розы,cancelled
101916,2024-05-06,1,Розы,completed
101917,2024-05-06,2,Тюльпаны,completed
101918,2024-05-06,1,Хризантемы,pending
101919,2024-05-06,2,Розы,completed
101920,2024-05-06,1,Сборные букеты,completed
101921,2024-05-06,2,Тюльпаны,completed
101922,2024-05-07,1,Розы,completed
101923,2024-05-07,1,Композиции,completed
101924,2024-05-07,1,Хризантемы,completed
101925,2024-05-07,3,Хризантемы,completed
101926,2024-05-07,1,Сборные букеты,completed
101927,2024-05-07,3,Розы,completed
101928,2024-05-07,1,Сборные букеты,completed
101929,2024-05-08,2,Тюльпаны,pending
101930,2024-05-08,1,Розы,cancelled
101931,2024-05-08,2,Тюльпаны,completed
101932,2024-05-08,1,Сборные букеты,completed
101933,2024-05-08,2,Розы,completed
101934,2024-05-08,1,Розы,completed
101935,2024-05-08,2,Хризантемы,completed
101936,2024-05-09,1,Розы,completed
101937,2024-05-09,2,Сборные букеты,completed
101938,2024-05-09,1,Сборные букеты,pending
101939,2024-05-09,1,Розы,completed
101940,2024-05-09,1,Пионы,completed
101941,2024-05-09,1,Розы,completed
101942,2024-05-09,1,Хризантемы,cancelled
101943,2024-05-09,1,Пионы,completed
101944,2024-05-09,1,Розы,completed
101945,2024-05-09,1,Хризантемы,completed
101946,2024-05-09,1,Композиции,completed
101947,2024-05-10,1,Розы,completed
101948,2024-05-10,2,Хризантемы,completed
101949,2024-05-10,1,Сборные букеты,completed
101950,2024-05-10,1,Сборные букеты,completed
101951,2024-05-10,1,Сборные букеты,completed
101952,2024-05-10,1,Хризантемы,completed
101953,2024-05-10,1,Розы,completed
101954,2024-05-10,1,Розы,completed
101955,2024-05-10,1,Тюльпаны,completed
101956,2024-05-10,1,Сборные букеты,completed
101957,2024-05-10,1,Тюльпаны,completed
101958,2024-05-10,1,Сборные букеты,completed
101959,2024-05-10,1,Розы,completed
101960,2024-05-10,2,Композиции,completed
101961,2024-05-10,2,Хризантемы,completed
101962,2024-05-10,1,Розы,completed
101963,2024-05-11,2,Сборные букеты,completed
101964,2024-05-11,1,Розы,completed
101965,2024-05-11,1,Сборные букеты,completed
101966,2024-05-11,2,Сборные букеты,completed
101967,2024-05-11,1,Пионы,completed
101968,2024-05-11,1,Розы,completed
101969,2024-05-11,1,Хризантемы,completed
101970,2024-05-11,1,Розы,completed
101971,2024-05-11,3,Розы,cancelled
101972,2024-05-11,3,Пионы,completed
101973,2024-05-11,1,Тюльпаны,completed
101974,2024-05-11,1,Композиции,completed
101975,2024-05-11,1,Хризантемы,completed
101976,2024-05-11,2,Тюльпаны,completed
101977,2024-05-11,1,Сборные букеты,completed
101978,2024-05-12,2,Хризантемы,completed
101979,2024-05-12,1,Композиции,completed
101980,2024-05-12,2,Тюльпаны,completed
101981,2024-05-12,2,Сборные букеты,completed
101982,2024-05-12,2,Розы,completed
101983,2024-05-12,1,Сборные букеты,completed
101984,2024-05-12,1,Сборные букеты,completed
101985,2024-05-12,1,Тюльпаны,completed
101986,2024-05-12,1,Сборные букеты,completed
101987,2024-05-12,1,Сборные букеты,completed
101988,2024-05-12,2,Композиции,completed
101989,2024-05-12,1,Хризантемы,completed
101990,2024-05-12,1,Пионы,completed
101991,2024-05-12,1,Розы,completed
101992,2024-05-13,1,Розы,pending
101993,2024-05-13,1,Хризантемы,completed
101994,2024-05-13,1,Сборные букеты,completed
101995,2024-05-13,1,Пионы,completed
101996,2024-05-13,1,Хризантемы,pending
101997,2024-05-13,1,Тюльпаны,completed
101998,2024-05-13,1,Композиции,completed
101999,2024-05-13,1,Розы,pending
102000,2024-05-13,2,Хризантемы,completed
102001,2024-05-13,1,Хризантемы,completed
102002,2024-05-14,1,Пионы,completed
102003,2024-05-14,1,Пионы,completed
102004,2024-05-14,1,Розы,completed
102005,2024-05-14,1,Сборные букеты,completed
102006,2024-05-14,1,Композиции,completed
102007,2024-05-14,2,Сборные букеты,completed
102008,2024-05-14,1,Сборные букеты,completed
102009,2024-05-14,1,Розы,completed
102010,2024-05-14,1,Хризантемы,completed
102011,2024-05-14,1,Розы,completed
102012,2024-05-14,2,Тюльпаны,completed
102013,2024-05-14,1,Композиции,completed
102014,2024-05-14,1,Тюльпаны,completed
102015,2024-05-15,2,Розы,completed
102016,2024-05-15,1,Тюльпаны,pending
102017,2024-05-15,1,Розы,completed
102018,2024-05-15,1,Тюльпаны,completed
102019,2024-05-15,2,Тюльпаны,completed
102020,2024-05-15,3,Пионы,completed
102021,2024-05-15,1,Розы,completed
102022,2024-05-15,2,Розы,pending
102023,2024-05-16,2,Сборные букеты,completed
102024,2024-05-16,2,Пионы,pending
102025,2024-05-16,1,Хризантемы,completed
102026,2024-05-16,1,Хризантемы,pending
102027,2024-05-16,1,Сборные букеты,completed
102028,2024-05-16,3,Хризантемы,completed
102029,2024-05-16,1,Розы,completed
102030,2024-05-16,1,Композиции,completed
102031,2024-05-17,1,Хризантемы,completed
102032,2024-05-17,1,Тюльпаны,completed
102033,2024-05-17,1,Композиции,completed
102034,2024-05-17,1,Розы,completed
102035,2024-05-17,2,Композиции,completed
102036,2024-05-17,1,Сборные букеты,completed
102037,2024-05-17,2,Сборные букеты,pending
102038,2024-05-17,1,Розы,completed
102039,2024-05-17,1,Хризантемы,completed
102040,2024-05-17,1,Розы,completed
102041,2024-05-17,1,Композиции,completed
102042,2024-05-17,1,Сборные букеты,completed
102043,2024-05-17,1,Тюльпаны,completed
102044,2024-05-17,1,Розы,completed
102045,2024-05-17,2,Розы,completed
102046,2024-05-17,1,Розы,completed
102047,2024-05-17,2,Розы,completed
102048,2024-05-17,2,Композиции,completed
102049,2024-05-18,2,Сборные букеты,completed
102050,2024-05-18,1,Розы,completed
102051,2024-05-18,1,Сборные букеты,completed
102052,2024-05-18,1,Композиции,completed
102053,2024-05-18,2,Тюльпаны,completed
102054,2024-05-18,2,Композиции,completed
102055,2024-05-18,1,Розы,pending
102056,2024-05-18,1,Сборные букеты,completed
102057,2024-05-18,2,Розы,completed
102058,2024-05-18,1,Розы,completed
102059,2024-05-18,1,Хризантемы,completed
102060,2024-05-18,1,Пионы,completed
102061,2024-05-18,1,Хризантемы,completed
102062,2024-05-19,2,Розы,completed
102063,2024-05-19,1,Розы,completed
102064,2024-05-19,1,Хризантемы,pending
102065,2024-05-19,1,Сборные букеты,completed
102066,2024-05-19,1,Тюльпаны,completed
102067,2024-05-19,2,Розы,completed
102068,2024-05-19,2,Сборные букеты,completed
102069,2024-05-19,1,Тюльпаны,completed
102070,2024-05-19,2,Композиции,pending
102071,2024-05-19,1,Сборные букеты,completed
102072,2024-05-19,1,Розы,completed
102073,2024-05-19,1,Пионы,completed
102074,2024-05-19,2,Сборные букеты,completed
102075,2024-05-19,1,Розы,completed
102076,2024-05-20,1,Хризантемы,completed
102077,2024-05-20,1,Хризантемы,completed
102078,2024-05-20,2,Хризантемы,completed
102079,2024-05-20,2,Сборные букеты,completed
102080,2024-05-20,1,Розы,completed
102081,2024-05-20,1,Розы,completed
102082,2024-05-20,1,Сборные букеты,completed
102083,2024-05-20,1,Пионы,completed
102084,2024-05-20,2,Розы,completed
102085,2024-05-20,1,Хризантемы,pending
102086,2024-05-20,1,Розы,completed
102087,2024-05-20,1,Хризантемы,completed
102088,2024-05-21,2,Пионы,completed
102089,2024-05-21,2,Пионы,completed
102090,2024-05-21,2,Тюльпаны,completed
102091,2024-05-21,2,Сборные букеты,completed
102092,2024-05-21,1,Сборные букеты,cancelled
102093,2024-05-21,1,Розы,completed
102094,2024-05-21,1,Тюльпаны,completed
102095,2024-05-21,1,Хризантемы,completed
102096,2024-05-21,2,Сборные букеты,completed
102097,2024-05-21,2,Тюльпаны,completed
102098,2024-05-21,1,Розы,completed
102099,2024-05-21,1,Розы,pending
102100,2024-05-22,1,Розы,completed
102101,2024-05-22,1,Хризантемы,cancelled
102102,2024-05-22,1,Тюльпаны,completed
102103,2024-05-22,1,Тюльпаны,pending
102104,2024-05-22,2,Розы,completed
102105,2024-05-22,2,Сборные букеты,completed
102106,2024-05-22,1,Сборные букеты,completed
102107,2024-05-22,1,Сборные букеты,completed
102108,2024-05-22,1,Сборные букеты,cancelled
102109,2024-05-22,2,Пионы,completed
102110,2024-05-22,1,Хризантемы,pending
102111,2024-05-22,1,Розы,completed
102112,2024-05-22,2,Сборные букеты,completed
102113,2024-05-22,1,Розы,completed
102114,2024-05-22,2,Тюльпаны,cancelled
102115,2024-05-23,1,Хризантемы,completed
102116,2024-05-23,3,Розы,cancelled
102117,2024-05-23,1,Пионы,completed
102118,2024-05-23,1,Тюльпаны,completed
102119,2024-05-23,1,Композиции,completed
102120,2024-05-23,1,Композиции,completed
102121,2024-05-23,2,Хризантемы,completed
102122,2024-05-23,1,Композиции,pending
102123,2024-05-23,1,Композиции,pending
102124,2024-05-23,1,Хризантемы,cancelled
102125,2024-05-23,1,Розы,completed
102126,2024-05-23,3,Хризантемы,completed
102127,2024-05-23,1,Тюльпаны,completed
102128,2024-05-23,2,Тюльпаны,pending
102129,2024-05-23,1,Композиции,completed
102130,2024-05-24,1,Сборные букеты,completed
102131,2024-05-24,1,Тюльпаны,completed
102132,2024-05-24,3,Пионы,completed
102133,2024-05-24,1,Тюльпаны,completed
102134,2024-05-24,2,Тюльпаны,completed
102135,2024-05-24,2,Композиции,completed
102136,2024-05-24,2,Хризантемы,completed
102137,2024-05-24,1,Тюльпаны,pending
102138,2024-05-24,3,Тюльпаны,completed
102139,2024-05-24,1,Розы,completed
102140,2024-05-25,1,Пионы,completed
102141,2024-05-25,1,Сборные букеты,completed
102142,2024-05-25,2,Тюльпаны,completed
102143,2024-05-25,2,Розы,completed
102144,2024-05-25,1,Розы,completed
102145,2024-05-25,1,Сборные букеты,completed
102146,2024-05-25,3,Хризантемы,completed
102147,2024-05-25,2,Розы,completed
102148,2024-05-26,2,Тюльпаны,completed
102149,2024-05-26,2,Пионы,completed
102150,2024-05-26,1,Розы,completed
102151,2024-05-26,3,Розы,completed
102152,2024-05-26,1,Розы,completed
102153,2024-05-26,1,Композиции,completed
102154,2024-05-26,1,Пионы,completed
102155,2024-05-26,2,Розы,completed
102156,2024-05-27,1,Тюльпаны,completed
102157,2024-05-27,1,Композиции,completed
102158,2024-05-27,2,Композиции,completed
102159,2024-05-27,1,Хризантемы,completed
102160,2024-05-27,1,Розы,pending
102161,2024-05-27,1,Пионы,completed
102162,2024-05-27,2,Тюльпаны,completed
102163,2024-05-27,1,Розы,completed
102164,2024-05-27,2,Розы,completed
102165,2024-05-27,1,Тюльпаны,completed
102166,2024-05-27,1,Композиции,completed
102167,2024-05-27,1,Розы,pending
102168,2024-05-27,2,Композиции,completed
102169,2024-05-27,2,Пионы,completed
102170,2024-05-28,1,Розы,completed
102171,2024-05-28,1,Розы,completed
102172,2024-05-28,2,Сборные букеты,completed
102173,2024-05-28,3,Тюльпаны,completed
102174,2024-05-28,1,Розы,pending
102175,2024-05-28,2,Тюльпаны,completed
102176,2024-05-28,2,Тюльпаны,completed
102177,2024-05-28,1,Розы,completed
102178,2024-05-28,1,Розы,completed
102179,2024-05-28,1,Сборные букеты,cancelled
102180,2024-05-29,2,Розы,completed
102181,2024-05-29,2,Тюльпаны,completed
102182,2024-05-29,2,Тюльпаны,completed
102183,2024-05-29,1,Сборные букеты,completed
102184,2024-05-29,1,Сборные букеты,completed
102185,2024-05-29,1,Сборные букеты,completed
102186,2024-05-30,2,Розы,completed
102187,2024-05-30,1,Хризантемы,completed
102188,2024-05-30,1,Композиции,completed
102189,2024-05-30,1,Композиции,completed
102190,2024-05-30,2,Розы,completed
102191,2024-05-30,1,Сборные букеты,completed
102192,2024-05-30,1,Хризантемы,completed
102193,2024-05-30,1,Хризантемы,completed
102194,2024-05-30,2,Сборные букеты,completed
102195,2024-05-30,1,Розы,completed
102196,2024-05-30,2,Сборные букеты,completed
102197,2024-05-31,1,Розы,completed
102198,2024-05-31,1,Розы,cancelled
102199,2024-05-31,1,Композиции,completed
102200,2024-05-31,1,Композиции,completed
102201,2024-05-31,1,Розы,cancelled
102202,2024-05-31,1,Сборные букеты,completed
102203,2024-05-31,1,Хризантемы,completed
102204,2024-05-31,1,Розы,completed
102205,2024-05-31,1,Розы,completed
